j1_position,ee_position_x,j1_effort,time,j2_effort,j2_position,ee_position_z,ee_position_y,j1_velocity,j2_velocity
1.5699999958939364,-2.0593585445326072e-09,4.106418316496274e-07,3.262,2.531042042619447e-09,-2.531042042619447e-11,1.1,0.0,-4.9390430951668205e-15,-6.881585150104214e-14
1.5699999958939364,-2.059359432711027e-09,4.106063045128394e-07,3.282,2.531130860461417e-09,-2.531130860461417e-11,1.1,0.0,-1.4008829057041394e-14,-2.8406709805760055e-14
1.5699999958939364,-2.059359654755632e-09,4.106063045128394e-07,3.302,2.5134561099093844e-09,-2.531219678303387e-11,1.1,0.0,-2.3014656258329545e-14,1.1833547239289543e-14
1.5699999958939364,-2.0593598768002368e-09,4.106063045128394e-07,3.322,2.531219678303387e-09,-2.531219678303387e-11,1.1,0.0,-1.605295622889115e-14,1.9650739405425327e-14
1.5699999958939364,-2.0593598768002368e-09,4.106063045128394e-07,3.342,2.531219678303387e-09,-2.531219678303387e-11,1.1,0.0,-9.100741870534836e-15,2.746293027060184e-14
1.5699999958939364,-2.0593598768002368e-09,4.106063045128394e-07,3.362,2.531130860461417e-09,-2.531130860461417e-11,1.1,0.0,1.668867467535589e-14,-3.017037659696373e-15
1.5699999958939364,-2.059359654755632e-09,4.106063045128394e-07,3.382,2.531130860461417e-09,-2.531130860461417e-11,1.1,0.0,2.527542705333557e-14,1.42694973860909e-15
1.5699999958939364,-2.059359654755632e-09,4.106063045128394e-07,3.402,2.531130860461417e-09,-2.531130860461417e-11,1.1,0.0,3.387210317667944e-14,5.858542984274206e-15
1.5699999958939372,-2.059359654755632e-09,4.1060621569499745e-07,3.422,2.531130860461417e-09,-2.531130860461417e-11,1.1,0.0,2.3982897192250645e-14,2.903484165569026e-14
1.5699999958939381,-2.059359210666422e-09,4.1058836330876147e-07,3.442,2.531042042619447e-09,-2.531042042619447e-11,1.1,0.0,3.1640640910306145e-14,1.6249131054777863e-14
1.5699999958939381,-2.0593585445326072e-09,4.106061268771555e-07,3.462,2.531042042619447e-09,-2.531042042619447e-11,1.1,0.0,3.8633557341488286e-14,2.05525999833504e-14
1.569999995893939,-2.0593585445326072e-09,4.106060380593135e-07,3.482,2.530953224777477e-09,-2.530953224777477e-11,1.1,0.0,4.492461593052925e-14,7.407095509220105e-15
1.56999999589394,-2.0593578783987924e-09,4.1060594924147154e-07,3.502,2.530953224777477e-09,-2.530953224777477e-11,1.1,0.0,3.386091820514803e-14,2.8312339585133345e-14
1.5699999958939408,-2.0593574343095826e-09,4.1060586042362957e-07,3.5220000000000002,2.530864406935507e-09,-2.530864406935507e-11,1.1,0.0,3.961188638931772e-14,1.4076138674677722e-14
1.5699999958939417,-2.059356768175768e-09,4.106057716057876e-07,3.542,2.530864406935507e-09,-2.530864406935507e-11,1.1,0.0,2.735192933475698e-14,3.4458766881179814e-14
1.5699999958939417,-2.059356324086558e-09,4.106057716057876e-07,3.5620000000000003,2.530775589093537e-09,-2.5307755890935368e-11,1.1,0.0,4.925368933589276e-14,1.7427516958704274e-15
1.5699999958939426,-2.059356102041953e-09,4.106056827879456e-07,3.582,2.530775589093537e-09,-2.5307755890935368e-11,1.1,0.0,3.60427203548484e-14,2.136051662741852e-14
1.5699999958939435,-2.059355657952743e-09,4.1060559397010366e-07,3.602,2.530686771251567e-09,-2.5306867712515668e-11,1.1,0.0,3.939975544885667e-14,6.1701613167793805e-15
1.5699999958939443,-2.0593549918189284e-09,4.106055051522617e-07,3.622,2.530686771251567e-09,-2.5306867712515668e-11,1.1,0.0,2.5482432381331045e-14,2.478050340884211e-14
1.5699999958939443,-2.0593545477297186e-09,4.106055051522617e-07,3.642,2.530686771251567e-09,-2.5306867712515668e-11,1.1,0.0,2.7701356542900847e-14,2.6990459702778428e-14
1.5699999958939452,-2.0593545477297186e-09,4.106054163344197e-07,3.662,2.530597953409597e-09,-2.5305979534095968e-11,1.1,0.0,3.044452490019812e-14,9.500127558182041e-15
1.5699999958939461,-2.059353881595904e-09,4.1060532751657774e-07,3.682,2.530597953409597e-09,-2.5305979534095968e-11,1.1,0.0,1.5259855418697818e-14,2.7668997002396264e-14
1.5699999958939461,-2.059353437506694e-09,4.1060532751657774e-07,3.702,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,3.341263857782751e-14,-5.8370208366677034e-15
1.569999995893947,-2.059353215462089e-09,4.106052386987358e-07,3.722,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,1.7756543730153664e-14,1.1088333078455029e-14
1.569999995893947,-2.059352771372879e-09,4.106052386987358e-07,3.742,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,1.8394733093426107e-14,1.145453634874928e-14
1.569999995893947,-2.059352771372879e-09,4.106052386987358e-07,3.762,2.530509135567627e-09,-2.5305091355676268e-11,1.1,0.0,1.9045298125304313e-14,1.1814706861882844e-14
1.569999995893948,-2.059352771372879e-09,4.106051498808938e-07,3.782,2.5304203177256568e-09,-2.5304203177256568e-11,1.1,0.0,1.898407745331381e-14,-5.349547199453935e-15
