rosbagTimestamp,layout,dim,data_offset,data
1763000000,,[],0,"[1.762, 1.5699999958951487, -2.912587249959189e-11, 4.110861873130034e-07, -2.4790836050669895e-11, -1.6583460263948716e-11, 2.7615243425316294e-09, -2.058227227270514e-09, 0.0, 1.1]"
1783000000,,[],0,"[1.782, 1.5699999958946016, -2.570453544046521e-11, 4.1103449532897685e-07, -2.509992214072554e-11, -1.452807124770596e-11, 2.7927882229050738e-09, -2.0586233548999106e-09, 0.0, 1.1]"
1802000000,,[],0,"[1.802, 1.5699999958941238, -2.2349652157087865e-11, 4.1104728509822053e-07, -2.5371704737153777e-11, -1.2652256817775065e-11, 2.7489122089718876e-09, -2.058974185375692e-09, 0.0, 1.1]"
1823000000,,[],0,"[1.822, 1.569999995893708, -1.9214839416070542e-11, 4.109822704378985e-07, -2.560440748311521e-11, -1.0804720315944855e-11, 2.772360119251971e-09, -2.0592810510196985e-09, 0.0, 1.1]"
1843000000,,[],0,"[1.842, 1.5699999958933564, -1.6247200322496687e-11, 4.109824480735824e-07, -2.5801583092288638e-11, -9.038534421190647e-12, 2.7924329515371937e-09, -2.0595470604021886e-09, 0.0, 1.1]"
1862000000,,[],0,"[1.862, 1.5699999958930615, -1.3455143707937893e-11, 4.1097676373169634e-07, -2.596500792151346e-11, -7.449836960898346e-12, 2.737898796567606e-09, -2.0597722136315826e-09, 0.0, 1.1]"
1882000000,,[],0,"[1.8820000000000001, 1.56999999589282, -1.0882938326639712e-11, 4.109300455468201e-07, -2.609823468446848e-11, -5.984323986054846e-12, 2.680167199287098e-09, -2.059960507456559e-09, 0.0, 1.1]"
1903000000,,[],0,"[1.9020000000000001, 1.5699999958926263, -8.56993671601924e-12, 4.108785311984775e-07, -2.6203039737993095e-11, -4.519497805433113e-12, 2.7620572495834494e-09, -2.060114606412377e-09, 0.0, 1.1]"
1923000000,,[],0,"[1.9220000000000002, 1.569999995892477, -6.379162118926758e-12, 4.108936302316124e-07, -2.6281199438926706e-11, -3.3537272915491575e-12, 2.6988189461008005e-09, -2.0602376191777155e-09, 0.0, 1.1]"
1942000000,,[],0,"[1.942, 1.5699999958923723, -4.483711735592172e-12, 4.1086893887154474e-07, -2.6334490144108713e-11, -2.181697946365196e-12, 2.7045032879868813e-09, -2.0603317660359936e-09, 0.0, 1.1]"
1963000000,,[],0,"[1.962, 1.5699999958922994, -2.7388397326637927e-12, 4.1080516766101027e-07, -2.6370017280896718e-11, -1.2313015054955799e-12, 2.6368240924057318e-09, -2.0603974912390514e-09, 0.0, 1.1]"
1982000000,,[],0,"[1.982, 1.5699999958922621, -1.2074098304538553e-12, 4.108447804185289e-07, -2.638422813561192e-11, -3.7067065806439144e-13, 2.638422813561192e-09, -2.060442788338456e-09, 0.0, 1.1]"
2002000000,,[],0,"[2.002, 1.5699999958922515, 8.559819404344184e-14, 4.1077479195905653e-07, -2.638333995719222e-11, 4.274782595830937e-13, 2.638422813561192e-09, -2.0604649927989487e-09, 0.0, 1.1]"
2023000000,,[],0,"[2.022, 1.5699999958922657, 1.2417533627491081e-12, 4.1075578494087495e-07, -2.6368240924057318e-11, 1.0479039734776354e-12, 2.6191493418536993e-09, -2.060470099879072e-09, 0.0, 1.1]"
2043000000,,[],0,"[2.042, 1.5699999958923003, 2.190541832529929e-12, 4.107167939082501e-07, -2.6340707393046614e-11, 1.6071039671580961e-12, 2.5987212382005964e-09, -2.0604592196392206e-09, 0.0, 1.1]"
2062000000,,[],0,"[2.062, 1.5699999958923527, 2.9851552754656024e-12, 4.1071164247341585e-07, -2.630429207783891e-11, 2.0653673869667616e-12, 2.595079706679826e-09, -2.0604350167772838e-09, 0.0, 1.1]"
2083000000,,[],0,"[2.082, 1.5699999958924193, 3.6298583839274287e-12, 4.1068730638471607e-07, -2.6258994978434202e-11, 2.435955086199483e-12, 2.5906388145813253e-09, -2.0603997116851007e-09, 0.0, 1.1]"
2102000000,,[],0,"[2.102, 1.5699999958924975, 4.1310000798569195e-12, 4.106617268462287e-07, -2.6207480630091595e-11, 2.7163457075354265e-12, 2.567723811353062e-09, -2.0603550807195108e-09, 0.0, 1.1]"
2122000000,,[],0,"[2.122, 1.5699999958925845, 4.514300678525548e-12, 4.106531115155576e-07, -2.6150637211230787e-11, 2.9222890533332805e-12, 2.5621282873089513e-09, -2.0603031223361684e-09, 0.0, 1.1]"
2142000000,,[],0,"[2.142, 1.5699999958926778, 4.790594579003897e-12, 4.1064378564215076e-07, -2.609112925711088e-11, 3.0347799134371335e-12, 2.538325105660988e-09, -2.060245390738888e-09, 0.0, 1.1]"
2162000000,,[],0,"[2.162, 1.5699999958927755, 4.936863717846866e-12, 4.1061625211114006e-07, -2.602895676773187e-11, 3.1426292633363607e-12, 2.5499602429590595e-09, -2.0601838843291136e-09, 0.0, 1.1]"
2182000000,,[],0,"[2.182, 1.5699999958928759, 5.019103808360914e-12, 4.106063045128394e-07, -2.596589609993316e-11, 3.1581016252489205e-12, 2.5436541761791887e-09, -2.0601194914478954e-09, 0.0, 1.1]"
2205000000,,[],0,"[2.202, 1.5699999958929762, 5.017851958479126e-12, 4.105962680966968e-07, -2.5902835432134452e-11, 3.1352792175694797e-12, 2.5195845410053153e-09, -2.05998759689836e-09, 0.0, 1.1]"
2222000000,,[],0,"[2.222, 1.5699999958930757, 4.949553968962433e-12, 4.1060408406679016e-07, -2.5840662942755444e-11, 3.075614619262559e-12, 2.531130860461417e-09, -2.05998759689836e-09, 0.0, 1.1]"
2243000000,,[],0,"[2.242, 1.5699999958931734, 4.81417689013318e-12, 4.1059431410417346e-07, -2.5780266810215835e-11, 2.9995261191839393e-12, 2.525091247207456e-09, -2.059922315784512e-09, 0.0, 1.1]"
2263000000,,[],0,"[2.262, 1.5699999958932676, 4.6477897622437434e-12, 4.1058481059508267e-07, -2.5721647034515627e-11, 2.8560333890018355e-12, 2.5013768834014627e-09, -2.0598583669382935e-09, 0.0, 1.1]"
2283000000,,[],0,"[2.282, 1.569999995893359, 4.417531919614089e-12, 4.1055789878896576e-07, -2.566569179407452e-11, 2.7360427828990297e-12, 2.5135449277513544e-09, -2.0597966385381243e-09, 0.0, 1.1]"
2303000000,,[],0,"[2.302, 1.5699999958934443, 4.194454895352975e-12, 4.1058489941292464e-07, -2.561240108889251e-11, 2.5554381322803215e-12, 2.5082158572331537e-09, -2.0597369085393995e-09, 0.0, 1.1]"
2328000000,,[],0,"[2.322, 1.5699999958935251, 3.912971365843766e-12, 4.105589646030694e-07, -2.5562663097389304e-11, 2.4044731442809087e-12, 2.503242058082833e-09, -2.0596809533531685e-09, 0.0, 1.1]"
2343000000,,[],0,"[2.342, 1.5699999958936006, 3.628208382267009e-12, 4.1056917865489595e-07, -2.5516477819564898e-11, 2.233694981651022e-12, 2.516387098694395e-09, -2.0596281067371963e-09, 0.0, 1.1]"
2362000000,,[],0,"[2.362, 1.56999999589367, 3.3266253236835155e-12, 4.105621620453803e-07, -2.5473845255419292e-11, 2.0638910029970767e-12, 2.5121238422798342e-09, -2.059578812834903e-09, 0.0, 1.1]"
2384000000,,[],0,"[2.382, 1.5699999958937338, 3.0289625061338224e-12, 4.105557671607585e-07, -2.5434765404952486e-11, 1.8812831026355873e-12, 2.5082158572331537e-09, -2.0594917712955622e-09, 0.0, 1.1]"
2411000000,,[],0,"[2.402, 1.5699999958937916, 2.739754135510985e-12, 4.1056775756942443e-07, -2.540012644658418e-11, 1.6880457346794008e-12, 2.504663143554353e-09, -2.0594917712955622e-09, 0.0, 1.1]"
2422000000,,[],0,"[2.422, 1.569999995893844, 2.445531004952138e-12, 4.105625173167482e-07, -2.5368152023474977e-11, 1.50556232723014e-12, 2.5014657012434327e-09, -2.05945424575733e-09, 0.0, 1.1]"
2443000000,,[],0,"[2.442, 1.5699999958938893, 2.167354283508157e-12, 4.1055789878896576e-07, -2.5340618492464273e-11, 1.319199681741798e-12, 2.4986235303003923e-09, -2.0594200508881715e-09, 0.0, 1.1]"
2462000000,,[],0,"[2.462, 1.5699999958939301, 1.892246752909872e-12, 4.1057157673662914e-07, -2.531574949671267e-11, 1.148808806181038e-12, 2.5139001991192345e-09, -2.0593905190099265e-09, 0.0, 1.1]"
2483000000,,[],0,"[2.482, 1.5699999958939648, 1.6240127322231273e-12, 4.1056802402295034e-07, -2.5294433214639866e-11, 9.974481497182954e-13, 2.511768570911954e-09, -2.0593638736031254e-09, 0.0, 1.1]"
2502000000,,[],0,"[2.502, 1.569999995893995, 1.3834166372824396e-12, 4.1056500421632336e-07, -2.5276669646245864e-11, 8.322781550621744e-13, 2.509903396230584e-09, -2.059341225053423e-09, 0.0, 1.1]"
2522000000,,[],0,"[2.5220000000000002, 1.5699999958940207, 1.1562476814780572e-12, 4.105802808851422e-07, -2.5260682434691262e-11, 6.919215839824474e-13, 2.5083934929170937e-09, -2.0593216851281897e-09, 0.0, 1.1]"
2543000000,,[],0,"[2.542, 1.5699999958940412, 9.293228974712947e-13, 4.105781492569349e-07, -2.524824793681546e-11, 5.770736893973756e-13, 2.524913611523516e-09, -2.0593048097382154e-09, 0.0, 1.1]"
2563000000,,[],0,"[2.5620000000000003, 1.569999995894058, 7.402046310798484e-13, 4.105764617179375e-07, -2.523847797419876e-11, 4.3705566263704993e-13, 2.5060842290258734e-09, -2.05929148706192e-09, 0.0, 1.1]"
2583000000,,[],0,"[2.582, 1.5699999958940705, 5.565954470745014e-13, 4.105929818365439e-07, -2.5230484368421457e-11, 3.4501039306016124e-13, 2.5231372546841158e-09, -2.0592806068762785e-09, 0.0, 1.1]"
2603000000,,[],0,"[2.602, 1.5699999958940802, 3.992565751484544e-13, 4.1059200484028224e-07, -2.5225155297903257e-11, 2.3085893797487385e-13, 2.5225155297903257e-09, -2.0592723912258963e-09, 0.0, 1.1]"
2623000000,,[],0,"[2.622, 1.5699999958940865, 2.3533213488530267e-13, 4.105735307291525e-07, -2.5221602584224456e-11, 1.6735639441668934e-13, 2.5221602584224456e-09, -2.0592661739769584e-09, 0.0, 1.1]"
2645000000,,[],0,"[2.642, 1.56999999589409, 1.1896466380509228e-13, 4.105909390261786e-07, -2.5218938048965356e-11, 6.736733327596143e-14, 2.5218938048965356e-09, -2.0592621771740698e-09, 0.0, 1.1]"
2663000000,,[],0,"[2.662, 1.569999995894091, 1.7580757302089975e-14, 4.1059085020833663e-07, -2.5218049870545656e-11, -1.529605565980713e-14, 2.5218049870545656e-09, -2.0592597346834156e-09, 0.0, 1.1]"
2682000000,,[],0,"[2.682, 1.569999995894091, -1.1848964882583735e-13, 4.1059085020833663e-07, -2.5219826227385056e-11, -1.0489304291307488e-14, 2.5575097595265106e-09, -2.059259068549601e-09, 0.0, 1.1]"
2702000000,,[],0,"[2.702, 1.5699999958940873, -1.5204158022111306e-13, 4.105912054797045e-07, -2.5219826227385056e-11, -1.4169851242254031e-13, 2.5219826227385056e-09, -2.05926128899565e-09, 0.0, 1.1]"
2731000000,,[],0,"[2.722, 1.5699999958940838, -2.5165696108910657e-13, 4.105915607510724e-07, -2.5223378941063856e-11, -1.3172047431199862e-13, 2.5223378941063856e-09, -2.059263953530909e-09, 0.0, 1.1]"
2742000000,,[],0,"[2.742, 1.5699999958940785, -3.136872684529245e-13, 4.105920936581242e-07, -2.5226931654742657e-11, -1.5411714483469785e-13, 2.5582203022622707e-09, -2.059263953530909e-09, 0.0, 1.1]"
2762000000,,[],0,"[2.762, 1.5699999958940714, -3.375084929025595e-13, 4.10628331337648e-07, -2.5230484368421457e-11, -2.079810980908097e-13, 2.5230484368421457e-09, -2.059267506244588e-09, 0.0, 1.1]"
2782000000,,[],0,"[2.782, 1.5699999958940642, -3.5637106104530054e-13, 4.1062904188038374e-07, -2.5234037082100258e-11, -2.588548221551605e-13, 2.523403708210026e-09, -2.0592719471366865e-09, 0.0, 1.1]"
2803000000,,[],0,"[2.802, 1.5699999958940571, -4.0470772764418875e-13, 4.105942252863315e-07, -2.523936615261846e-11, -2.354898063760557e-13, 2.523936615261846e-09, -2.059276388028785e-09, 0.0, 1.1]"
2823000000,,[],0,"[2.822, 1.5699999958940483, -4.132610932464076e-13, 4.106306406015392e-07, -2.524469522313666e-11, -2.4314301023859426e-13, 2.524469522313666e-09, -2.0592870461698214e-09, 0.0, 1.1]"
2842000000,,[],0,"[2.842, 1.5699999958940394, -4.5012702462915866e-13, 4.1059582400748695e-07, -2.525002429365486e-11, -2.1214469733090327e-13, 2.560529566153491e-09, -2.0592870461698214e-09, 0.0, 1.1]"
2862000000,,[],0,"[2.862, 1.5699999958940323, -4.1183305498075014e-13, 4.1059671218590665e-07, -2.525535336417306e-11, -2.828405474817855e-13, 2.525357700733366e-09, -2.0592928193295494e-09, 0.0, 1.1]"
2883000000,,[],0,"[2.882, 1.5699999958940234, -4.0256178027232934e-13, 4.1059760036432635e-07, -2.525890607785186e-11, -2.7875741870512206e-13, 2.525890607785186e-09, -2.0592977043108578e-09, 0.0, 1.1]"
2901000000,,[],0,"[2.902, 1.5699999958940145, -3.8724577802128564e-13, 4.1063401567953406e-07, -2.5264235148370062e-11, -2.7093652481061327e-13, 2.5264235148370062e-09, -2.059303033381376e-09, 0.0, 1.1]"
2923000000,,[],0,"[2.922, 1.5699999958940074, -4.0041840709697934e-13, 4.105991990854818e-07, -2.5269564218888263e-11, -2.2466145365355054e-13, 2.5269564218888263e-09, -2.059308806541104e-09, 0.0, 1.1]"
2942000000,,[],0,"[2.942, 1.5699999958939985, -3.732941243071735e-13, 4.105999096282176e-07, -2.5274893289406464e-11, -2.45397193827372e-13, 2.5273116932567063e-09, -2.0593136915224124e-09, 0.0, 1.1]"
2962000000,,[],0,"[2.9619999999999997, 1.5699999958939914, -3.414675274290445e-13, 4.106363249434253e-07, -2.5278446003085264e-11, -2.2666274581513752e-13, 2.5278446003085264e-09, -2.0593194646821404e-09, 0.0, 1.1]"
2982000000,,[],0,"[2.982, 1.5699999958939843, -3.3807121926789957e-13, 4.106013307136891e-07, -2.5281998716764065e-11, -2.061810917386787e-13, 2.5281998716764065e-09, -2.059323905574239e-09, 0.0, 1.1]"
3002000000,,[],0,"[3.002, 1.569999995893979, -2.953806898318055e-13, 4.1060204125642485e-07, -2.5287327787282265e-11, -2.1782467462043865e-13, 2.5285551430442865e-09, -2.0593283464663374e-09, 0.0, 1.1]"
3022000000,,[],0,"[3.022, 1.5699999958939719, -2.8294668446937e-13, 4.106025741634767e-07, -2.5290880500961066e-11, -1.9132338389293634e-13, 2.5289104144121666e-09, -2.059332343269226e-09, 0.0, 1.1]"
3042000000,,[],0,"[3.042, 1.5699999958939665, -2.663884524652094e-13, 4.106031070705285e-07, -2.5292656857800466e-11, -1.622776267090079e-13, 2.5292656857800466e-09, -2.0593367841613246e-09, 0.0, 1.1]"
3062000000,,[],0,"[3.062, 1.569999995893963, -2.4618743152567744e-13, 4.106036399775803e-07, -2.5296209571479267e-11, -1.3072220716284463e-13, 2.5296209571479267e-09, -2.0593398927857935e-09, 0.0, 1.1]"
3084000000,,[],0,"[3.082, 1.5699999958939577, -2.2217083201075204e-13, 4.1060417288463213e-07, -2.5299762285158067e-11, -9.803257491415579e-14, 2.5655033653038117e-09, -2.0593425573210526e-09, 0.0, 1.1]"
3102000000,,[],0,"[3.102, 1.5699999958939541, -1.9493823226437583e-13, 4.10604528156e-07, -2.5301538641997467e-11, -9.852796917314067e-14, 2.5301538641997467e-09, -2.0593461100347314e-09, 0.0, 1.1]"
3122000000,,[],0,"[3.122, 1.5699999958939506, -1.646859330891598e-13, 4.106048834273679e-07, -2.5303314998836868e-11, -9.794954801447102e-14, 2.5303314998836868e-09, -2.0593483304807807e-09, 0.0, 1.1]"
3142000000,,[],0,"[3.142, 1.569999995893947, -1.3222290277476775e-13, 4.106052386987358e-07, -2.5305091355676268e-11, -9.583235244442105e-14, 2.530509135567627e-09, -2.05935055092683e-09, 0.0, 1.1]"
3163000000,,[],0,"[3.162, 1.5699999958939452, -1.320731092448436e-13, 4.106054163344197e-07, -2.5306867712515668e-11, -5.763275240012392e-14, 2.530686771251567e-09, -2.0593541036405087e-09, 0.0, 1.1]"
3183000000,,[],0,"[3.182, 1.5699999958939417, -9.597844077344819e-14, 4.106412987425756e-07, -2.530864406935507e-11, -5.318977928006349e-14, 2.530864406935507e-09, -2.0593541036405087e-09, 0.0, 1.1]"
3203000000,,[],0,"[3.202, 1.56999999589394, -5.743740138653396e-14, 4.1060594924147154e-07, -2.530864406935507e-11, -8.424634024230131e-14, 2.530864406935507e-09, -2.059356324086558e-09, 0.0, 1.1]"
3222000000,,[],0,"[3.222, 1.56999999589394, -8.739450220149017e-14, 4.1060594924147154e-07, -2.531042042619447e-11, -8.09205052462738e-15, 2.531042042619447e-09, -2.0593572122649777e-09, 0.0, 1.1]"
3243000000,,[],0,"[3.242, 1.5699999958939381, -4.6312356953461756e-14, 4.106061268771555e-07, -2.531042042619447e-11, -3.829492026013215e-14, 2.531042042619447e-09, -2.0593585445326072e-09, 0.0, 1.1]"
3263000000,,[],0,"[3.262, 1.5699999958939364, -4.9390430951668205e-15, 4.106418316496274e-07, -2.531042042619447e-11, -6.881585150104214e-14, 2.531042042619447e-09, -2.0593585445326072e-09, 0.0, 1.1]"
3282000000,,[],0,"[3.282, 1.5699999958939364, -1.4008829057041394e-14, 4.106063045128394e-07, -2.531130860461417e-11, -2.8406709805760055e-14, 2.531130860461417e-09, -2.059359432711027e-09, 0.0, 1.1]"
3303000000,,[],0,"[3.302, 1.5699999958939364, -2.3014656258329545e-14, 4.106063045128394e-07, -2.531219678303387e-11, 1.1833547239289543e-14, 2.5134561099093844e-09, -2.059359654755632e-09, 0.0, 1.1]"
3323000000,,[],0,"[3.322, 1.5699999958939364, -1.605295622889115e-14, 4.106063045128394e-07, -2.531219678303387e-11, 1.9650739405425327e-14, 2.531219678303387e-09, -2.0593598768002368e-09, 0.0, 1.1]"
3343000000,,[],0,"[3.342, 1.5699999958939364, -9.100741870534836e-15, 4.106063045128394e-07, -2.531219678303387e-11, 2.746293027060184e-14, 2.531219678303387e-09, -2.0593598768002368e-09, 0.0, 1.1]"
3363000000,,[],0,"[3.362, 1.5699999958939364, 1.668867467535589e-14, 4.106063045128394e-07, -2.531130860461417e-11, -3.017037659696373e-15, 2.531130860461417e-09, -2.0593598768002368e-09, 0.0, 1.1]"
3382000000,,[],0,"[3.382, 1.5699999958939364, 2.527542705333557e-14, 4.106063045128394e-07, -2.531130860461417e-11, 1.42694973860909e-15, 2.531130860461417e-09, -2.059359654755632e-09, 0.0, 1.1]"
3403000000,,[],0,"[3.402, 1.5699999958939364, 3.387210317667944e-14, 4.106063045128394e-07, -2.531130860461417e-11, 5.858542984274206e-15, 2.531130860461417e-09, -2.059359654755632e-09, 0.0, 1.1]"
3423000000,,[],0,"[3.422, 1.5699999958939372, 2.3982897192250645e-14, 4.1060621569499745e-07, -2.531130860461417e-11, 2.903484165569026e-14, 2.531130860461417e-09, -2.059359654755632e-09, 0.0, 1.1]"
3442000000,,[],0,"[3.442, 1.5699999958939381, 3.1640640910306145e-14, 4.1058836330876147e-07, -2.531042042619447e-11, 1.6249131054777863e-14, 2.531042042619447e-09, -2.059359210666422e-09, 0.0, 1.1]"
3463000000,,[],0,"[3.462, 1.5699999958939381, 3.8633557341488286e-14, 4.106061268771555e-07, -2.531042042619447e-11, 2.05525999833504e-14, 2.531042042619447e-09, -2.0593585445326072e-09, 0.0, 1.1]"
3482000000,,[],0,"[3.482, 1.569999995893939, 4.492461593052925e-14, 4.106060380593135e-07, -2.530953224777477e-11, 7.407095509220105e-15, 2.530953224777477e-09, -2.0593585445326072e-09, 0.0, 1.1]"
3502000000,,[],0,"[3.502, 1.56999999589394, 3.386091820514803e-14, 4.1060594924147154e-07, -2.530953224777477e-11, 2.8312339585133345e-14, 2.530953224777477e-09, -2.0593578783987924e-09, 0.0, 1.1]"
3523000000,,[],0,"[3.5220000000000002, 1.5699999958939408, 3.961188638931772e-14, 4.1060586042362957e-07, -2.530864406935507e-11, 1.4076138674677722e-14, 2.530864406935507e-09, -2.0593574343095826e-09, 0.0, 1.1]"
3542000000,,[],0,"[3.542, 1.5699999958939417, 2.735192933475698e-14, 4.106057716057876e-07, -2.530864406935507e-11, 3.4458766881179814e-14, 2.530864406935507e-09, -2.059356768175768e-09, 0.0, 1.1]"
3563000000,,[],0,"[3.5620000000000003, 1.5699999958939417, 4.925368933589276e-14, 4.106057716057876e-07, -2.5307755890935368e-11, 1.7427516958704274e-15, 2.530775589093537e-09, -2.059356324086558e-09, 0.0, 1.1]"
3582000000,,[],0,"[3.582, 1.5699999958939426, 3.60427203548484e-14, 4.106056827879456e-07, -2.5307755890935368e-11, 2.136051662741852e-14, 2.530775589093537e-09, -2.059356102041953e-09, 0.0, 1.1]"
3602000000,,[],0,"[3.602, 1.5699999958939435, 3.939975544885667e-14, 4.1060559397010366e-07, -2.5306867712515668e-11, 6.1701613167793805e-15, 2.530686771251567e-09, -2.059355657952743e-09, 0.0, 1.1]"
