j1_position,ee_position_x,j1_effort,time,j2_effort,j2_position,ee_position_z,ee_position_y,j1_velocity,j2_velocity
0.005298616646482124,-0.09486858770943302,-1.4363913797270067,7.102,-2.0631807691767445,2.2351039606481873,0.8005703196966234,0.0,-0.6041227285388785,0.6466583460205089
-0.006996652831724681,-0.09466998509426491,-1.0899995004919898,7.122,-1.8484677305171284,2.2478995301281017,0.7974166283044508,0.0,-0.6239819646318813,0.6338264482438916
-0.019676430902561215,-0.09456151334064955,-1.993760505779704,7.142,-2.5258670735514537,2.2604290404317915,0.7911187753752823,0.0,-0.6442123964518073,0.6174106206465388
-0.032800031990730893,-0.09466915254845745,-1.6358685279654792,7.162,-2.2285886363628222,2.272577204928673,0.7879904441646651,0.0,-0.666802008081279,0.5990846385014003
-0.04635780969280834,-0.09466915254845745,-1.2700800728123958,7.182,-1.9728406143782797,2.2843997814418557,0.7879904441646651,0.0,-0.6875688493465899,0.5843843810329808
-0.06031242232573408,-0.0948780506281458,-2.1340874091588318,7.202,-2.7516232313611457,2.2959132100520545,0.784872587315971,0.0,-0.7073479159541295,0.5640462071191974
-0.07468970760771665,-0.09517441215760108,-1.784767536471323,7.222,-2.370485874706347,2.3069459138416697,0.7817662389512444,0.0,-0.7293426811627318,0.5416482385759678
-0.08950198143764876,-0.09559336270785662,-1.4057854744549043,7.242,-2.0709091963309567,2.317597755484581,0.7786951876387073,0.0,-0.7505437608174508,0.5250664206971203
-0.1047126468916586,-0.09611420375478408,-2.179260468937522,7.2620000000000005,-2.9468979380903324,2.327896033759675,0.7756422360135093,0.0,-0.7690059974346879,0.5004246388493623
-0.12030253950345493,-0.09672199462455439,-1.8530591391997158,7.282,-2.471622104287756,2.337603595130931,0.7726059574293251,0.0,-0.7893802148403192,0.4736241985615988
-0.1363114609374092,-0.09745800222600076,-1.4705212782614847,7.302,-2.126434591350261,2.3468734370668667,0.7696230762819669,0.0,-0.8103070421288925,0.45524450419014967
-0.15270488929524806,-0.09829644049073707,-2.090265025944423,7.322,-3.0895724502043,2.3557459990145304,0.7666648203567018,0.0,-0.8263130996240988,0.4260142776984836
-0.16940551915199098,-0.09922118377053762,-1.8060656412527982,7.342,-2.511079861529178,2.363909316350176,0.7637267825527496,0.0,-0.8437342014690724,0.39460189704998827
-0.18648685944657206,-0.10028107873816475,-1.4334998336554512,7.362,-2.1203348805507614,2.37157912576048,0.7608604798772822,0.0,-0.8634206941104673,0.37464607680150597
-0.2039185230932068,-0.10144377867467799,-1.8285553184401642,7.382,-3.153829794320674,2.378811699182151,0.7580237425986427,0.0,-0.8755890493450504,0.3407384247400498
-0.22155170717660777,-0.10269182679561192,-1.6089308927017734,7.402,-2.4663571935956945,2.3852125305904686,0.7552086331470468,0.0,-0.8884680686311188,0.30472389016372503
-0.23949995835161264,-0.10408327735067135,-1.2637156760536858,7.422,-2.032933935753684,2.3910690328739115,0.7524829104199382,0.0,-0.9057090788812244,0.28359003802383254
-0.2577399102827842,-0.1055773937195231,-1.3644292976825056,7.442,-3.11350234617388,2.396456175913478,0.7497896287611562,0.0,-0.9125155995573399,0.24522617016627335
-0.27603991338255174,-0.10715509528519818,-1.233929911045578,7.462,-2.317227560382249,2.400892584877413,0.7471168400103134,0.0,-0.919139603474561,0.2049448890197555
-0.29455906521458264,-0.10888523599027963,-0.9364822269821329,7.482,-1.8478102754714647,2.40474382116437,0.744549175511727,0.0,-0.9325705728684355,0.18322947428871705
-0.3132846613924416,-0.11071667036807809,-0.6872647013120512,7.502,-2.9474255252229646,2.4081061239942922,0.742014465920414,0.0,-0.9325235074096783,0.1410414608788686
-0.33189563115500764,-0.11262825759403447,-0.6696053141002285,7.522,-2.0510659836107563,2.410412311112534,0.7394964997401232,0.0,-0.9312736563231124,0.0972392286804179
-0.35060015773547715,-0.11470084979246314,-0.4416348446247693,7.542,-1.5568024789301398,2.412108009360047,0.7370962123729099,0.0,-0.939520346340047,0.07572634456767424
-0.369400257975097,-0.1168710452556801,0.18550310496139133,7.562,-2.645903786625457,2.4133123078395045,0.7347271742071324,0.0,-0.9313916079944663,0.030800957473322454
-0.3878862111308967,-0.11911515158573927,0.0709506094749921,7.582,-1.6683745689812477,2.4133801023122565,0.7323690674491014,0.0,-0.9210160599982208,-0.015344184640670666
-0.40631571709039793,-0.12152640768713639,0.2090010918686751,7.602,-1.1648199781375614,2.4128326371341373,0.7301371638386356,0.0,-0.9228992109360424,-0.0357403588415921
-0.42470937544563636,-0.12402801458555694,1.2046660910945626,7.622,-2.216261322502711,2.4118116653020127,0.7279334183041741,0.0,-0.9059629527175302,-0.08191485333063664
-0.4425783395098444,-0.12659337239083523,0.9462652269496161,7.642,-1.1864401715117041,2.4096090987760075,0.7257340982992464,0.0,-0.8858395475994139,-0.12886790295958628
-0.46022643020374776,-0.1321399008054872,0.9781355617342131,7.662,-0.6924859704212853,2.4068101723855015,0.7216222490741757,0.0,-0.8805913500193016,-0.14720898131458104
-0.47769571686102186,-0.1321399008054872,2.2938010180476156,7.682,-1.6850134047233283,2.4035767710201377,0.7216222490741757,0.0,-0.8548029035967346,-0.192906962446598
-0.49443597873086187,-0.13500152658538594,1.8899617480572377,7.702,-0.6391056897571565,2.3991584865155975,0.7195782860090146,0.0,-0.8251114025095808,-0.2389539740833434
-0.510789928356604,-0.13802675327553088,1.8061451067924092,7.7219999999999995,-0.17488697419664279,2.394186453247144,0.7176668389452003,0.0,-0.8125429542804441,-0.2544140727626938
-0.5268223265678023,-0.14111403398405342,3.361858358194668,7.742,-1.094994219316772,2.3888377349724017,0.7157800691797023,0.0,-0.7786014952101302,-0.29791613383005566
-0.5419450554604266,-0.14423158650602758,2.8216076895497393,7.7620000000000005,-0.07189862924195589,2.382343377256154,0.7138912640939689,0.0,-0.7403473510457195,-0.3414067557990075
-0.556529434686925,-0.1475005515906685,2.620911371965683,7.782,0.3439081121603391,2.375358090453357,0.7121359120508837,0.0,-0.7209142759797231,-0.35340488198448683
-0.5706621154952005,-0.15081126145325408,4.320025917181228,7.802,-0.4977819910194834,2.3680673084965047,0.7104088312207607,0.0,-0.6801887126532808,-0.3932515577005502
-0.5837425686519202,-0.15413077744815523,3.661777301917318,7.822,0.46629349861081737,2.359707299577604,0.7086839057269,0.0,-0.6350702488635057,-0.43283602322726755
-0.5961587198383755,-0.1575832038410814,3.3515144407379327,7.842,0.8190696314788587,2.3509329194442206,0.7070945413561527,0.0,-0.6098157679094641,-0.4411249107901304
-0.6080163795189142,-0.1610551846357458,5.097357999390347,7.862,0.056196492440948376,2.3419303726895446,0.7055422319575184,0.0,-0.5641577578077032,-0.4763044226191063
-0.6187263741966946,-0.16451410317442886,4.346389395223033,7.882,0.9323181304012418,2.331962221507853,0.7040023703991203,0.0,-0.5143207167814844,-0.5110948276736725
-0.6286810046801632,-0.1680832152915065,3.941265130507836,7.902,1.2132869020153612,2.3216620039326035,0.7026025113821482,0.0,-0.4847160508606907,-0.5157805000671423
-0.6380010506515594,-0.17165017442977118,5.650733991552729,7.922,0.5266346307716213,2.3112095071464758,0.7012532901223989,0.0,-0.4362141153294909,-0.5458035464550122
-0.646128021766045,-0.17518415584326866,4.836130817743466,7.942,1.2957988985145705,2.299910297050822,0.6999319253105605,0.0,-0.38396464194420116,-0.5754219965225118
-0.6534473799324116,-0.1788040041661375,4.356211283775313,7.962,1.5025934820592373,2.288359317537301,0.6987572137306419,0.0,-0.35169471642628375,-0.5769129824818382
-0.6600898826299657,-0.18240256487115641,5.967497172992552,7.982,0.8888834582288176,2.276724121516091,0.6976498056902066,0.0,-0.3024287720972193,-0.6017731087624121
-0.6655413382308177,-0.18595195735440523,5.119222106791161,8.002,1.5424382099433283,2.2643651022593687,0.6965885518266102,0.0,-0.24997143652934833,-0.6262933827080104
-0.6701709663016429,-0.18956358238695042,4.5874983816446875,8.022,1.6784840508890875,2.251826529395588,0.6956815415460391,0.0,-0.2167195845053238,-0.6252008965392402
-0.6741143539535122,-0.19313863837542328,6.061817753763604,8.042,1.1352138201888509,2.2392597740741973,0.6948590950387087,0.0,-0.16856059397021952,-0.6452553136616883
-0.6769095532249247,-0.19665286686029848,5.208305338097311,8.062,1.673474572388735,2.2260873424809944,0.6941012277548805,0.0,-0.11780354770723532,-0.6650763848092756
-0.6789022755797101,-0.2002078803651776,4.64831261615872,8.082,1.7465471893447602,2.2127958548133115,0.693504298162763,0.0,-0.08507617456065776,-0.6620971263682316
-0.6802281392643961,-0.20371521639992426,5.967273506728977,8.102,1.2725260121441195,2.1995184526185376,0.6930072748826992,0.0,-0.03955331326804949,-0.6779160590393714
-0.6804806164005344,-0.20715445547999237,5.13369869248869,8.122,1.702373819316929,2.185743326600914,0.69259085597889,0.0,0.008005142848863733,-0.6936142615235256
-0.679976753619786,-0.21061581941639423,4.567511527372973,8.142,1.7228121362239825,2.1718967575677013,0.6923394421201872,0.0,0.03899331496793498,-0.6894243931741223
-0.6788480779465571,-0.21402212101872542,5.72824679119799,8.162,1.318004646074057,2.1580932067316976,0.6921994425641819,0.0,0.08075560969190426,-0.7016501251190954
-0.6767431592186153,-0.21735665678088614,4.93545719519995,8.182,1.6502398375450469,2.1438873623130927,0.6921519190124568,0.0,0.1240654054496647,-0.713847307624503
-0.6739470940610497,-0.22069736593316894,4.382229237602199,8.202,1.6292346936627362,2.129645628765644,0.6922696922813851,0.0,0.15244332321577314,-0.7090254020783533
-0.6705840349766321,-0.22397848397332312,5.39207900604562,8.222,1.2942622759281996,2.1154644773131963,0.6925055390638453,0.0,0.18972884309002994,-0.7182651566162543
-0.6663550979060675,-0.22718670894756288,4.656110733793186,8.242,1.5412544639811476,2.100964028213168,0.6928407950500934,0.0,0.22816843187968278,-0.7275327325182201
-0.6615116891815482,-0.23038741991661363,4.131202467435739,8.262,1.489477022181937,2.086453295516005,0.6933374696253396,0.0,0.25340782889524005,-0.7225172409629492
-0.65616817966127,-0.23352590975117307,5.003046767423306,8.282,1.2250612500463385,2.0720121263764355,0.6939539102421501,0.0,0.2858690115442188,-0.7292774500340107
-0.6500745138191588,-0.23659189274821832,4.335116228443566,8.302,1.3989684241193354,2.0573238428672305,0.6946718422826438,0.0,0.31918753531019106,-0.7360808467151805
-0.6434478733965694,-0.2396383901029393,3.8497648368666066,8.322,1.325646354515208,2.042643628374009,0.6955434231693826,0.0,0.3410645705013788,-0.7311586797787352
-0.6363912680239316,-0.2426210986153814,4.598488166879103,8.342,1.1321734837621147,2.0280363590657107,0.6965320625793323,0.0,0.3686569719362085,-0.7358166694392214
-0.6286993715316296,-0.2455323669273979,4.005346012598752,8.362,1.2437874658173977,2.013245699314819,0.6976201254024605,0.0,0.3968965565610008,-0.7404945916852281
-0.620555500171144,-0.24841339663030965,3.5667779759117533,8.382,1.1562183232429046,1.9984769307381214,0.6988509079250241,0.0,0.4154319181654447,-0.7358126596212546
-0.6120504486725302,-0.25122950282775297,4.206921910351739,8.402,1.0334954202632531,1.9837816198723424,0.7001926044087157,0.0,0.4383377068597337,-0.7386162390587795
-0.6030196540070936,-0.253975324686716,3.6914553446732032,8.422,1.0916416574638017,1.968960665264774,0.7016285229633623,0.0,0.4617504266312578,-0.7413848461390752
-0.5936135479699205,-0.25668098839461206,3.3033178207301575,8.442,0.9950657552348308,1.954173276558354,0.7031940106375617,0.0,0.47714155733930663,-0.7369753166275586
-0.5839104529778734,-0.259320606749856,3.847750743735758,8.462,0.9422640073998048,1.9394592082363555,0.704861921706984,0.0,0.49569350821278924,-0.7380596886854162
-0.5737830287281884,-0.2618908140853213,3.409726648146701,8.482,0.953626717777946,1.924673495728765,0.7066167992774679,0.0,0.514663310913388,-0.7390314602790915
-0.5633501981921363,-0.2644115086591863,3.072711897145177,8.502,0.8513564265037681,1.9099327335176888,0.7084868108172928,0.0,0.5272188966117903,-0.7348426375324228
-0.5526780111394975,-0.2668648013834368,3.532061711273258,8.522,0.8670963635004623,1.8952661125316084,0.7104494290195992,0.0,0.5418326233830851,-0.7342555312851595
-0.541673364973164,-0.26924907411288185,3.168915523433542,8.542,0.8363315923509946,1.880579887340259,0.7124906694182067,0.0,0.5568085627254269,-0.7334644105641399
-0.5304252594602445,-0.27157487602684977,2.881466534619252,8.562,0.7300361766246382,1.865950990947427,0.7146321218871753,0.0,0.5668917733631551,-0.7293912722641559
-0.5189879934037052,-0.27383156749160636,3.264062407788882,8.582,0.8125571797392102,1.851399026820804,0.71685586823229,0.0,0.5780105228241906,-0.7271196381055826
-0.5073002931328894,-0.27601907367643963,2.971656406190732,8.602,0.7425728965275009,1.836878832902899,0.7191495600393208,0.0,0.5894543382751207,-0.7245465220748654
-0.4954228860264518,-0.2781394601103099,2.7306651161054285,8.622,0.6326343711934415,1.822430098180181,0.721528645192738,0.0,0.5974381014571359,-0.7204571954386114
-0.4833990413689877,-0.2801886526766967,3.0427807159746183,8.642,0.7799873999032139,1.8080635568899304,0.7239798075980286,0.0,0.605491807989952,-0.7164515074963073
-0.47119743485680043,-0.2821679543972557,2.8160742092020974,8.662,0.6723016844151282,1.793780325691177,0.7264924232558561,0.0,0.6138405481980865,-0.7120467868949368
-0.4588521310518612,-0.28407177547673795,2.6175090498662255,8.682,0.5581808522724779,1.7795847604249104,0.7290760855725278,0.0,0.6200757177236598,-0.7078032601507778
-0.4463961891987829,-0.28590199118258447,2.863741820545865,8.702,0.7684107075821022,1.765479223698268,0.7317220623747975,0.0,0.6254537695818072,-0.7019971503580419
-0.43382680503767634,-0.2876611504748271,2.697343368103518,8.722,0.6235183241390971,1.7515091517583095,0.7344214771197046,0.0,0.6310961459500715,-0.6956984365831949
-0.42115287523985856,-0.28933678891615905,2.536770638599847,8.742,0.5040882429002128,1.7376450338913152,0.7371782346123739,0.0,0.6358916034863163,-0.6911710483723781
-0.4083980848137694,-0.29093617927896653,2.7204657977491866,8.762,0.7753572885462952,1.72388117999078,0.7399881552181982,0.0,0.6389279571168107,-0.6834962529339528
-0.39558707193003606,-0.2924630129582276,2.609046286817712,8.782,0.5930774572525047,1.7103057067581275,0.7428440837965997,0.0,0.6421926892953246,-0.6752416806016708
-0.38270490623849973,-0.29389868313395645,2.482027169751741,8.802,0.46690695718529385,1.6968563441014641,0.7457443113625398,0.0,0.6458056489428079,-0.6703181945584724
-0.36976669397325157,-0.2952553633915168,2.6056668208642484,8.822,0.7975637878408904,1.6835195356751242,0.7486891696063593,0.0,0.6467736836898055,-0.6607148069566485
-0.35682369340167597,-0.296537805979045,2.5442418388397527,8.842,0.5773389744236944,1.6704247139629587,0.7516731669113044,0.0,0.6479269049820416,-0.6504519418528225
-0.3438383205063946,-0.2977219484301126,2.446609019015393,8.862,0.44291431650066115,1.6574776872520562,0.7546889936038728,0.0,0.6505609515581701,-0.645042065524341
-0.33081781957688694,-0.2988244122640061,2.512155731485548,8.882,0.8314793353167981,1.6446571251453097,0.7577414470227138,0.0,0.6496759092904368,-0.6334656368062586
-0.31783940277270784,-0.29985094464772627,2.4962408861173166,8.902,0.5726342156691864,1.632132607485497,0.7608266256719346,0.0,0.6489255253065637,-0.6211577315139991
-0.3048438518994061,-0.300772675451498,2.4242635266379438,8.922,0.4285266691325563,1.6197786877526195,0.7639315989070923,0.0,0.6507342391077248,-0.6151946021133181
-0.29183117044335827,-0.3016102516545003,2.433429179527876,8.942,0.873618348480293,1.6075662968261462,0.7670655831053239,0.0,0.6481605657203965,-0.6016207118041682
-0.27890392535411923,-0.3030199330903133,2.4590951518564683,8.962,0.5755704435752215,1.5957040984871806,0.7733948402054107,0.0,0.6456648082819133,-0.5872507719330081
-0.2659821617506273,-0.3030199330903133,2.409553960764612,8.982,0.4205532112878845,1.5840359841444975,0.7733948402054107,0.0,0.6467587009671129,-0.5806903685168668
-0.25305916337238443,-0.3035832443767559,2.3640188656080467,9.002,0.9207437689236068,1.5725251529960929,0.7765851208729841,0.0,0.6426205533196542,-0.5651182336125693
-0.2402622305517026,-0.3040678600195875,2.4278602916362506,9.022,0.5831866992282679,1.56141827801439,0.7797960882099737,0.0,0.6384992137729907,-0.548692537660512
-0.22749149765812327,-0.3044371194551965,2.398050495070457,9.042,0.4163169275441747,1.5505292096637842,0.7830034950829375,0.0,0.638954434253625,-0.5415122741001688
-0.21473395977119125,-0.3047185121654451,2.29962215446728,9.062,0.9699500503372769,1.5398134234494787,0.78622525219327,0.0,0.6333473907665188,-0.5239677126497574
-0.2021409270513379,-0.30492043236497623,2.3986706771716237,9.082,0.593005962100588,1.5295543940234886,0.7894617989325042,0.0,0.6276937790867654,-0.5055188826774941
-0.1895934374721957,-0.30500319684474797,2.3863568394810457,9.102,0.41367798363752817,1.5195366801718642,0.7926832380169095,0.0,0.6275611097023728,-0.49771590031638857
-0.1770725553994552,-0.30499711438107385,2.237095953130569,9.122,1.018652034105436,1.5097080668419913,0.7959117414275096,0.0,0.6205640124648493,-0.4782544739779228
-0.16475269715952923,-0.30491134168766226,2.3686937941148294,9.142,0.6030083079662645,1.500387358273123,0.7991490842658673,0.0,0.6134567917481101,-0.45784493409094906
-0.1524966748666463,-0.3047037395888792,2.3720331895412885,9.162,0.4109905115886644,1.4913307997110845,0.8023597838873233,0.0,0.6127701518661659,-0.44943472787285943
-0.1402799309929197,-0.30440702341398634,2.1743435484712497,9.182,1.0645389155678608,1.4824785696862222,0.8055701923417328,0.0,0.6044559753265254,-0.42814490910820824
-0.1282988360031192,-0.30403103932172576,2.336002053394576,9.202,0.6115644870851927,1.4741829405062372,0.8087833821928764,0.0,0.5959698005693342,-0.4058703989203178
-0.1163989705130728,-0.30353175405829996,2.35345448508157,9.222,0.407023300562651,1.4661731447705861,0.811958412802976,0.0,0.594753586489638,-0.39688583991280063
-0.10455044133092084,-0.30294386320942607,2.1101459781958853,9.242,1.1055124676136936,1.4583819147066173,0.8151257029833161,0.0,0.5851986660800391,-0.37389201314419795
-0.09297011550700063,-0.3022778184782331,2.299406361929364,9.262,0.6173525546752959,1.4511926293935815,0.818289590281514,0.0,0.5754130790102284,-0.34988491984778214
-0.08148752234419288,-0.3014882522662363,2.3296431742887633,9.282,0.4008669774791599,1.4443092146066459,0.8214038773428803,0.0,0.573688049154794,-0.3403756661987111
-0.07006772391573879,-0.3006114007213638,2.043966088411449,9.302,1.1396394625601833,1.4376572172681676,0.8245028925974451,0.0,0.5629791455273113,-0.31584038515828505
-0.05894628108897493,-0.2996582260869619,2.2582792768365367,9.322,0.6192798089558796,1.431648180415161,0.8275922067246865,0.0,0.5519852462555528,-0.29027222500923083
-0.04793808724093385,-0.29742180120943223,2.300102065295825,9.342,0.3918456311770331,1.4259628956089987,0.8336262464397495,0.0,0.5497728087545708,-0.28030427379323103
