rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,name,position,velocity,effort
10108000000,,501,,10,108000000,'',"[joint_1, joint_2]","[5.8538075899594135, 0.6692719001743717]","[0.005561119243666833, -6.924746693875734e-05]","[2.264930686311089, 0.5939915768611344]"
10128000000,,502,,10,128000000,'',"[joint_1, joint_2]","[5.8539186263908745, 0.6692705265725154]","[0.0055434008945315204, -6.817834229710419e-05]","[2.2649883925162984, 0.5939692348604441]"
10148000000,,503,,10,148000000,'',"[joint_1, joint_2]","[5.854029307900525, 0.6692691735900747]","[0.005525630105973336, -6.718164759373594e-05]","[2.2650461836669344, 0.5939471335405396]"
10168000000,,504,,10,168000000,'',"[joint_1, joint_2]","[5.854139633467247, 0.6692678397953182]","[0.00550780955895777, -6.625574716525098e-05]","[2.2651040993531772, 0.5939252976454008]"
10188000000,,505,,10,188000000,'',"[joint_1, joint_2]","[5.854249602126455, 0.6692665237911042]","[0.005489942206721585, -6.539882946452e-05]","[2.2651621748378568, 0.5939037492592255]"
10208000000,,506,,10,208000000,'',"[joint_1, joint_2]","[5.854359212975203, 0.6692652242181962]","[0.005472031242898455, -6.460892668310597e-05]","[2.26522044121589, 0.5938825078994446]"
10228000000,,507,,10,228000000,'',"[joint_1, joint_2]","[5.854468465176674, 0.6692639397581841]","[0.005454080070886461, -6.388393367695328e-05]","[2.2652789255789796, 0.5938615906142092]"
10248000000,,508,,10,248000000,'',"[joint_1, joint_2]","[5.854577357964053, 0.6692626691360504]","[0.005436092274459121, -6.322162612179636e-05]","[2.2653376511865355, 0.5938410120827262]"
10268000000,,509,,10,268000000,'',"[joint_1, joint_2]","[5.854685890643853, 0.66926141112235]","[0.005418071589670917, -6.261967791093732e-05]","[2.265396637639324, 0.5938207847187069]"
10288000000,,510,,10,288000000,'',"[joint_1, joint_2]","[5.854794062598665, 0.66926016453509]","[0.00540002187812576, -6.207567778537121e-05]","[2.265455901056722, 0.5938009187763298]"
10306000000,,511,,10,308000000,'',"[joint_1, joint_2]","[5.854901873289407, 0.6692589282412493]","[0.005381947101519175, -6.158714511902107e-05]","[2.2655154542562532, 0.5937814224569745]"
10328000000,,512,,10,328000000,'',"[joint_1, joint_2]","[5.855009322257067, 0.6692577011580161]","[0.005363851297612117, -6.115154494850013e-05]","[2.2655753069330973, 0.5937623020175525]"
10348000000,,513,,10,348000000,'',"[joint_1, joint_2]","[5.855116409123982, 0.6692564822537319]","[0.005345738557475161, -6.076630212796443e-05]","[2.2656354658415663, 0.5937435618790315]"
10368000000,,514,,10,368000000,'',"[joint_1, joint_2]","[5.855223133594688, 0.6692552705485282]","[0.00532761300415242, -6.042881471569634e-05]","[2.2656959349747146, 0.5937252047353201]"
10388000000,,515,,10,388000000,'',"[joint_1, joint_2]","[5.855329495456331, 0.669254065114754]","[0.005309478772690475, -6.013646653380694e-05]","[2.2657567157437204, 0.5937072316616304]"
10408000000,,516,,10,408000000,'',"[joint_1, joint_2]","[5.855435494578723, 0.669252865077131]","[0.005291339991402298, -5.9886638869640664e-05]","[2.2658178071550825, 0.5936896422211709]"
10428000000,,517,,10,428000000,'',"[joint_1, joint_2]","[5.855541130914017, 0.6692516696126747]","[0.005273200764604151, -5.967672146324227e-05]","[2.2658792059850885, 0.593672434572484]"
10448000000,,518,,10,448000000,'',"[joint_1, joint_2]","[5.855646404496057, 0.6692504779504338]","[0.0052550651565349445, -5.9504122621831246e-05]","[2.2659409069521534, 0.5936556055729895]"
10468000000,,519,,10,468000000,'',"[joint_1, joint_2]","[5.855751315439418, 0.6692492893710105]","[0.005236937176602436, -5.9366278584452314e-05]","[2.2660029028849156, 0.5936391508823605]"
10488000000,,520,,10,488000000,'',"[joint_1, joint_2]","[5.855855863938167, 0.6692481032059119]","[0.005218820765886649, -5.9260662138431106e-05]","[2.266065184887119, 0.5936230650626425]"
10508000000,,521,,10,508000000,'',"[joint_1, joint_2]","[5.85596005026437, 0.6692469188367349]","[0.00520071978485326, -5.9184790470962444e-05]","[2.2661277424970465, 0.5936073416766836]"
10528000000,,522,,10,528000000,'',"[joint_1, joint_2]","[5.856063874766352, 0.6692457356942034]","[0.005182638002215778, -5.913623227380132e-05]","[2.266190563843839, 0.5935919733832116]"
10548000000,,523,,10,548000000,'',"[joint_1, joint_2]","[5.856167337866761, 0.6692445532570703]","[0.005164579085038271, -5.911261420703685e-05]","[2.2662536357973377, 0.5935769520294302]"
10568000000,,524,,10,568000000,'',"[joint_1, joint_2]","[5.856270440060441, 0.6692433710508938]","[0.005146546589849892, -5.911162660184304e-05]","[2.266316944113637, 0.5935622687405606]"
10587000000,,525,,10,588000000,'',"[joint_1, joint_2]","[5.856373181912136, 0.6692421886467139]","[0.005128543954893662, -5.9131028564336253e-05]","[2.2663804735748223, 0.5935479140058715]"
10608000000,,526,,10,608000000,'',"[joint_1, joint_2]","[5.85647556405405, 0.6692410056596261]","[0.005110574493371037, -5.91686524070564e-05]","[2.266444208122798, 0.593533877761484]"
10627000000,,527,,10,628000000,'',"[joint_1, joint_2]","[5.856577587183289, 0.6692398217472713]","[0.005092641387678738, -5.922240748336329e-05]","[2.2665081309876434, 0.5935201494699671]"
10648000000,,528,,10,648000000,'',"[joint_1, joint_2]","[5.856679252059195, 0.6692386366082728]","[0.00507474768460351, -5.929028345615962e-05]","[2.2665722248097433, 0.593506718195963]"
10668000000,,529,,10,668000000,'',"[joint_1, joint_2]","[5.856780559500577, 0.669237449980586]","[0.005056896291380817, -5.937035297706901e-05]","[2.2666364717560024, 0.5934935726783889]"
10688000000,,530,,10,688000000,'',"[joint_1, joint_2]","[5.856881510382898, 0.6692362616398304]","[0.0050390899726094176, -5.946077386633896e-05]","[2.266700853629503, 0.5934807013991484]"
10707000000,,531,,10,708000000,'',"[joint_1, joint_2]","[5.856982105635399, 0.6692350713975541]","[0.005021331348002251, -5.955979077962477e-05]","[2.2667653519741906, 0.5934680926476246]"
10728000000,,532,,10,728000000,'',"[joint_1, joint_2]","[5.857082346238178, 0.6692338790994894]","[0.005003622890843065, -5.9665736403972935e-05]","[2.266829948171895, 0.5934557345823674]"
10748000000,,533,,10,748000000,'',"[joint_1, joint_2]","[5.857182233219249, 0.6692326846237835]","[0.004985966927180595, -5.977703220281898e-05]","[2.2668946235340166, 0.5934436152880818]"
10768000000,,534,,10,768000000,'',"[joint_1, joint_2]","[5.857281767651605, 0.669231487879224]","[0.004968365635686616, -5.989218875925798e-05]","[2.2669593593874917, 0.5934317228294252]"
10788000000,,535,,10,788000000,'',"[joint_1, joint_2]","[5.857380950650266, 0.6692302888034432]","[0.004950821048137019, -6.000980571949088e-05]","[2.2670241371539324, 0.5934200453015029]"
10808000000,,536,,10,808000000,'',"[joint_1, joint_2]","[5.857479783369357, 0.6692290873611553]","[0.0049333350504483925, -6.012857136607815e-05]","[2.2670889384234005, 0.5934085708758134]"
10828000000,,537,,10,828000000,'',"[joint_1, joint_2]","[5.857578266999197, 0.6692278835423826]","[0.004915909384253854, -6.0247261877949265e-05]","[2.267153745022033, 0.5933972878440339]"
10848000000,,538,,10,848000000,'',"[joint_1, joint_2]","[5.857676402763446, 0.6692266773607054]","[0.004898545648957224, -6.0364740244757235e-05]","[2.2672185390745954, 0.5933861846565591]"
10868000000,,539,,10,868000000,'',"[joint_1, joint_2]","[5.857774191916278, 0.6692254688515531]","[0.0048812453042853966, -6.047995495830471e-05]","[2.2672833030604296, 0.5933752499595496]"
10888000000,,540,,10,888000000,'',"[joint_1, joint_2]","[5.857871635739621, 0.6692242580704955]","[0.004864009673135543, -6.059193836570071e-05]","[2.267348019865121, 0.5933644726272029]"
10908000000,,541,,10,908000000,'',"[joint_1, joint_2]","[5.857968735540453, 0.6692230450915906]","[0.004846839944886371, -6.0699804857728204e-05]","[2.2674126728264894, 0.5933538417913199]"
10928000000,,542,,10,928000000,'',"[joint_1, joint_2]","[5.858065492648171, 0.6692218300057702]","[0.004829737179016457, -6.08027488255003e-05]","[2.2674772457748347, 0.5933433468684178]"
10948000000,,543,,10,948000000,'',"[joint_1, joint_2]","[5.8581619084120256, 0.6692206129192533]","[0.004812702308926564, -6.0900042393102066e-05]","[2.267541723069816, 0.593332977582238]"
10968000000,,544,,10,968000000,'',"[joint_1, joint_2]","[5.858257984198657, 0.6692193939520203]","[0.004795736146149632, -6.099103305906052e-05]","[2.267606089631023, 0.5933227239854322]"
10988000000,,545,,10,988000000,'',"[joint_1, joint_2]","[5.858353721389689, 0.6692181732363371]","[0.004778839384663568, -6.10751411250594e-05]","[2.267670330965404, 0.5933125764764206]"
11008000000,,546,,11,8000000,'',"[joint_1, joint_2]","[5.858449121379429, 0.6692169509153212]","[0.004762012605424085, -6.115185702958766e-05]","[2.2677344331894402, 0.5933025258151875]"
11028000000,,547,,11,28000000,'',"[joint_1, joint_2]","[5.858544185572664, 0.6692157271415669]","[0.004745256281092551, -6.122073859837589e-05]","[2.2677983830475643, 0.5932925631357214]"
