rosbagTimestamp,layout,dim,data_offset,data
3903000000,,[],0,"[3.902, -0.19685307302095456, 0.0004356329080253596, 1.9375489668711054, 1.5293451194289291, 0.0002661258461218515, 0.13871684999386957, -0.3040341143587306, 0.0, 0.7942778632690033]"
3922000000,,[],0,"[3.922, -0.19684504919875856, 0.0003706376198691396, 1.9380438200561123, 1.5293500246861491, 0.0002267462674970935, 0.13901224062919937, -0.3040309078197763, 0.0, 0.794281044766973]"
3943000000,,[],0,"[3.942, -0.19683828368381207, 0.0003096567158665578, 1.9385849530040744, 1.5293541669969244, 0.0001897474300191609, 0.13933676310893262, -0.3040281570420264, 0.0, 0.7942837727669676]"
3963000000,,[],0,"[3.9619999999999997, -0.19683269308167706, 0.00025296954027220157, 1.9391583626164888, 1.529357595967359, 0.00015530878266196177, 0.13968182122763295, -0.30402583609374007, 0.0, 0.7942860732996909]"
3982000000,,[],0,"[3.982, -0.1968281894661814, 0.00020075677096781852, 1.9397515675310117, 1.5293603641416338, 0.00012354889598433113, 0.1400397434162315, -0.3040239167290574, 0.0, 0.7942879746513272]"
4003000000,,[],0,"[4.002, -0.19682468223289895, 0.00015311178034381652, 1.9403535672152472, 1.5293625258575885, 9.453239885403501e-05, 0.14040375909045721, -0.304021162421399, 0.0, 0.7942907000605184]"
4023000000,,[],0,"[4.022, -0.19682207972930588, 0.00011005160936891417, 1.9409547860059995, 1.5293641362387431, 6.827668477765245e-05, 0.14076796561326432, -0.304021162421399, 0.0, 0.7942907000605184]"
4042000000,,[],0,"[4.042, -0.19682029067039242, 7.152745690067858e-05, 1.9415470055590411, 1.5293652503174915, 4.4758328118733675e-05, 0.14112728806292552, -0.30402026548010236, 0.0, 0.7942915859799058]"
4063000000,,[],0,"[4.062, -0.19681922535027763, 3.743460717274181e-05, 1.9421232877140149, 1.529365922283124, 2.3919161801389275e-05, 0.14147743307297844, -0.3040196471761974, 0.0, 0.7942921954060538]"
4083000000,,[],0,"[4.082, -0.1968187966617121, 7.621736557081576e-06, 1.9426778906976416, 1.5293662048475358, 5.671980477848685e-06, 0.14181483838164866, -0.30401927691505465, 0.0, 0.7942925588005528]"
4102000000,,[],0,"[4.102, -0.19681892093634, -1.8100441870063603e-05, 1.9432061804289802, 1.529366148720813, -1.0094157323939427e-05, 0.14213661931039567, -0.30401912496509254, 0.0, 0.7942927057468598]"
4122000000,,[],0,"[4.122, -0.19681951861926716, -3.9951222990885615e-05, 1.9437045389533836, 1.5293658021885044, -2.3509044652554503e-05, 0.14244051361336219, -0.3040191627487001, 0.0, 0.7942926646643559]"
4142000000,,[],0,"[4.142, -0.19682051479189955, -5.817265642475136e-05, 1.944170271575807, 1.5293652107821014, -3.471686884460616e-05, 0.14272482506116901, -0.30401970032775333, 0.0, 0.7942921249437291]"
4162000000,,[],0,"[4.162, -0.19682183955709487, -7.302299755292921e-05, 1.9446015146893814, 1.5293644170341771, -4.387218224342611e-05, 0.14298836727553166, -0.30401970032775333, 0.0, 0.7942921249437291]"
4182000000,,[],0,"[4.182, -0.19682342830069377, -8.477085508609597e-05, 1.9449971443302516, 1.5293634603096393, -5.1136295920597074e-05, 0.14323040888060135, -0.304020150587633, 0.0, 0.7942916755101581]"
4202000000,,[],0,"[4.202, -0.19682522184313367, -9.369001668330687e-05, 1.9453566879768402, 1.5293623767047375, -5.667408943419366e-05, 0.14345061897573785, -0.30402069173631197, 0.0, 0.7942911362362697]"
4222000000,,[],0,"[4.222, -0.19682716649453358, -0.00010005493120115224, 1.945680239453118, 1.5293611990056668, -6.065121840931117e-05, 0.1436490160632964, -0.30402130350443407, 0.0, 0.7942905272359788]"
4243000000,,[],0,"[4.242, -0.19682921402602194, -0.00010413681596674958, 1.9459683781144932, 1.5293599566989524, -6.323170602942974e-05, 0.14382591815129686, -0.3040219674936307, 0.0, 0.7942898667597074]"
4262000000,,[],0,"[4.2620000000000005, -0.19683132156950922, -0.00010620035649689026, 1.9462220922198625, 1.5293586760261775, -6.457589559364144e-05, 0.14398189648678894, -0.30402266716844634, 0.0, 0.794289171203741]"
4282000000,,[],0,"[4.282, -0.1968334514573149, -0.00010650096012855851, 1.94644270799742, 1.529357380076064, -6.483874279648483e-05, 0.1441177319162712, -0.3040233878235721, 0.0, 0.7942884551439242]"
4302000000,,[],0,"[4.302, -0.1968355710123637, -0.00010528252424573574, 1.9466318238375635, 1.52935608890734, -6.416842327139124e-05, 0.14423437452810717, -0.3040241165303049, 0.0, 0.794287731389823]"
4322000000,,[],0,"[4.322, -0.19683765229875316, -0.00010277567799885632, 1.9467912494665285, 1.5293548196963886, -6.27052295572529e-05, 0.14433290697271062, -0.30402484206591596, 0.0, 0.7942870110557156]"
4342000000,,[],0,"[4.342, -0.19683967184177842, -9.919645402740244e-05, 1.9469229517559583, 1.5293535869041204, -6.0580734096054906e-05, 0.1444145103783434, -0.30402555482929283, 0.0, 0.7942863036450803]"
4363000000,,[],0,"[4.362, -0.19684161032553238, -9.474535025624353e-05, 1.9470290047513217, 1.5293524024570448, -5.79171891842198e-05, 0.14448043447439218, -0.3040262467459754, 0.0, 0.7942856171454975]"
4383000000,,[],0,"[4.382, -0.19684345227544942, -8.960673748852803e-05, 1.94711154629843, 1.5293512759380512, -5.4827142422246e-05, 0.1445319705578818, -0.30402691116538283, 0.0, 0.7942849581312044]"
4402000000,,[],0,"[4.402, -0.19684518573228882, -8.39485742807932e-05, 1.9471727394307692, 1.5293502147828537, -5.141324004973331e-05, 0.1445704275687909, -0.3040275427527602, 0.0, 0.7942843318707984]"
4422000000,,[],0,"[4.422, -0.1968468019232974, -7.792238915047857e-05, 1.9472147385270588, 1.5293492244786169, -4.776819521365311e-05, 0.14459711177048362, -0.3040281373780836, 0.0, 0.7942837424378815]"
4442000000,,[],0,"[4.442, -0.19684829493547173, -7.166349256138645e-05, 1.9472396610586529, 1.5293483087616675, -4.397489888745837e-05, 0.144613308779018, -0.30402869200389404, 0.0, 0.7942831928226917]"
4462000000,,[],0,"[4.462, -0.19684966139518512, -6.529138371782692e-05, 1.947249563255049, 1.5293474698116771, -4.010665156721686e-05, 0.14462026863144573, -0.30402920457376226, 0.0, 0.7942826850430492]"
4482000000,,[],0,"[4.482, -0.19685090015768214, -5.8910319376542916e-05, 1.947246420330906, 1.5293467084401673, -3.622749466101159e-05, 0.14461919383395028, -0.3040296739028504, 0.0, 0.7942822202531631]"
4503000000,,[],0,"[4.502, -0.1968520120093844, -5.2610013460393423e-05, 1.9472321103236823, 1.5293460242714367, -3.239262456407888e-05, 0.1446112288619794, -0.30403009957177435, 0.0, 0.7942817988491082]"
4523000000,,[],0,"[4.522, -0.19685299938531653, -4.646643989359919e-05, 1.9472084020279112, 1.529345415914559, -2.864887049120398e-05, 0.14459745300561266, -0.30403048182479897, 0.0, 0.7942814205699658]"
4543000000,,[],0,"[4.542, -0.19685386610344136, -4.05427125046362e-05, 1.9471769456064436, 1.5293448811252475, -2.5035221949053178e-05, 0.14457887396881475, -0.30403082147314175, 0.0, 0.7942810845938453]"
4562000000,,[],0,"[4.562, -0.19685461711718855, -3.489001999605482e-05, 1.9471392665444398, 1.5293444169568122, -2.1583389497705315e-05, 0.14455642462118945, -0.304031119804027, 0.0, 0.7942807896281723]"
4583000000,,[],0,"[4.582, -0.19685525828709327, -2.954859386306084e-05, 1.9470967618996582, 1.5293440198996286, -1.831838875704253e-05, 0.144530960004996, -0.3040313784959263, 0.0, 0.7942805339938049]"
4602000000,,[],0,"[4.602, -0.19685579617194815, -2.4548692358792364e-05, 1.9470506993233272, 1.5293436860088097, -1.5259134551595015e-05, 0.1445032569432847, -0.3040315995403047, 0.0, 0.7942803157026674]"
4622000000,,[],0,"[4.622, -0.1968562378397012, -1.9911584062278203e-05, 1.9470022173052826, 1.529343411019969, -1.2419036185436677e-05, 0.1444740138800249, -0.30403178517002444, 0.0, 0.7942801325287588]"
4642000000,,[],0,"[4.642, -0.19685659069786876, -1.5650517825033152e-05, 1.9469523278360157, 1.5293431904531278, -9.806585367465445e-06, 0.1444438525436631, -0.3040319377944798, 0.0, 0.794279982072457]"
4663000000,,[],0,"[4.662, -0.1968568623431084, -1.1771667075266383e-05, 1.9469019200290205, 1.5293430197050348, -7.42592972400181e-06, 0.14441331974461846, -0.30403205994140486, 0.0, 0.7942798618181948]"
4683000000,,[],0,"[4.682, -0.19685706042932605, -8.27503967732162e-06, 1.9468517652425632, 1.5293428941301848, -5.277425785733017e-06, 0.14438289072638, -0.3040321542052193, 0.0, 0.7942797691856278]"
4702000000,,[],0,"[4.702, -0.19685719255355227, -5.15534503185461e-06, 1.9468025227761032, 1.529342809111066, -3.3581666680750023e-06, 0.1443529723929693, -0.30403222320171963, 0.0, 0.7942797015745043]"
4722000000,,[],0,"[4.7219999999999995, -0.19685726615864407, -2.4028127062448393e-06, 1.946754746543533, 1.52934276011813, -1.6624809933348276e-06, 0.14432390742156187, -0.3040322695288413, 0.0, 0.794279656403497]"
4743000000,,[],0,"[4.742, -0.19685728845182648, -3.957777396177559e-09, 1.9467088924109532, 1.529342742760134, -1.8240018508691096e-07, 0.14429597841933983, -0.304032295733187, 0.0, 0.7942796311433156]"
4763000000,,[],0,"[4.7620000000000005, -0.19685726633794065, 2.0577095103772835e-06, 1.9466653252352195, 1.5293427528254675, 1.0919088253635108e-06, 0.14426941250418324, -0.30403230428196915, 0.0, 0.7942796233444374]"
4782000000,,[],0,"[4.782, -0.19685720636628457, 3.8010328923838033e-06, 1.9466243271258676, 1.5293427863152091, 2.171745036278958e-06, 0.144244386060155, -0.3040322975400024, 0.0, 0.7942796306598352]"
4803000000,,[],0,"[4.802, -0.19685711468984657, 5.246617743796641e-06, 1.9465861048197475, 1.5293428394685797, 3.0695109979499754e-06, 0.14422102926099356, -0.30403227775134467, 0.0, 0.7942796508630852]"
4822000000,,[],0,"[4.822, -0.19685699703577342, 6.416297674134231e-06, 1.946550797527813, 1.5293429087815174, 3.7983861278201e-06, 0.14419943089434284, -0.3040322470251936, 0.0, 0.7942796818622607]"
4842000000,,[],0,"[4.842, -0.19685685868588987, 7.33265937322191e-06, 1.9465184844787764, 1.5293429910191012, 4.372034829121647e-06, 0.14417964288169216, -0.30403220732563613, 0.0, 0.7942797217100047]"
4862000000,,[],0,"[4.862, -0.19685670446613024, 8.01862359348484e-06, 1.9464891923290928, 1.5293430832224857, 4.804349230568499e-06, 0.1441616847631444, -0.3040321604648465, 0.0, 0.7942797686101831]"
4882000000,,[],0,"[4.882, -0.19685653874376996, 8.497080559255552e-06, 1.9464629020617075, 1.5293431827110542, 5.109224834526615e-06, 0.1441455479902487, -0.3040321080993475, 0.0, 0.794279820921508]"
4903000000,,[],0,"[4.902, -0.19685636543140728, 8.790577029114654e-06, 1.9464395558367542, 1.529343287080403, 5.3003677139714885e-06, 0.1441312000157957, -0.3040320517289502, 0.0, 0.7942798771585047]"
4923000000,,[],0,"[4.922, -0.19685618799668614, 8.921052236232756e-06, 1.9464190630706035, 1.5293433941967924, 5.391131173651195e-06, 0.14411858799388, -0.3040319926980175, 0.0, 0.7942799359901846]"
4942000000,,[],0,"[4.942, -0.1968560094768108, 8.909619243657307e-06, 1.946401306431511, 1.5293435021886328, 5.394380649078375e-06, 0.14410764256762576, -0.30403193219870067, 0.0, 0.7942799962367609]"
4963000000,,[],0,"[4.962, -0.19685583249699334, 8.776388561657512e-06, 1.9463861471475497, 1.5293436094355286, 5.322384065002011e-06, 0.14409828099557487, -0.3040318712758295, 0.0, 0.7942800568647356]"
4982000000,,[],0,"[4.982, -0.19685565929200877, 8.540330497595464e-06, 1.946373430008741, 1.5293437145553934, 5.186725998245666e-06, 0.14409041020861935, -0.3040318108331556, 0.0, 0.7942801169806469]"
5003000000,,[],0,"[5.002, -0.19685549173013062, 8.219172630692792e-06, 1.9463629877754407, 1.5293438163900692, 4.998243318394332e-06, 0.1440839296266816, -0.3040317516406742, 0.0, 0.7942801758237562]"
5023000000,,[],0,"[5.022, -0.19685533133878153, 7.82932886771344e-06, 1.9463546452283431, 1.5293439139898766, 4.766980381129267e-06, 0.14407873353494693, -0.30403169434276545, 0.0, 0.7942802327579261]"
5042000000,,[],0,"[5.042, -0.1968551793312967, 7.38585688325505e-06, 1.9463482226932172, 1.52934400659744, 4.502161084891281e-06, 0.14407471323023557, -0.30403163946693307, 0.0, 0.7942802872629123]"
5062000000,,[],0,"[5.062, -0.19685503663427895, 6.902439967411932e-06, 1.9463435390940198, 1.5293440936311278, 4.21217692271581e-06, 0.14407175912083403, -0.3040315874329344, 0.0, 0.7942803389252746]"
5082000000,,[],0,"[5.082, -0.1968549039150762, 6.391390970470744e-06, 1.9463404148440056, 1.5293441746683953, 3.904587416886802e-06, 0.14406976216116973, -0.30403153856211695, 0.0, 0.7942803874290869]"
5102000000,,[],0,"[5.102, -0.19674097165801996, 0.059356247817672805, 10.0, 1.52912742813744, -0.09791271977658973, -8.601669174812537, -0.30403149308680594, 0.0, 0.7942804325466019]"
5122000000,,[],0,"[5.122, -0.19274506028753802, 0.30676283129783466, 10.0, 1.523138298494401, -0.4410813159923918, -1.9037174629625286, -0.30406202180976244, 0.0, 0.7943023213265766]"
5143000000,,[],0,"[5.142, -0.1848739849281218, 0.4620983365023154, 10.0, 1.5124593502889558, -0.5977713992619397, 1.4189223035856544, -0.3047387439851117, 0.0, 0.7951647934488911]"
5166000000,,[],0,"[5.162, -0.17467768475505885, 0.5234981167496414, 5.311039997063263, 1.5000171012111823, -0.6063534084474086, 3.4281286753847873, -0.3067869294183218, 0.0, 0.7993032810785995]"
5183000000,,[],0,"[5.182, -0.1641483414249887, 0.5312818852591411, 5.314868738911088, 1.4884610598860677, -0.5563355861511918, 2.703533509834148, -0.3067869294183218, 0.0, 0.7993032810785995]"
5203000000,,[],0,"[5.202, -0.15336243271420447, 0.54716822444382, 5.122285825192058, 1.4776817235681632, -0.5251527845480148, 2.293033757799469, -0.3074776815252188, 0.0, 0.8018359714278083]"
5223000000,,[],0,"[5.222, -0.1422891427189672, 0.554428012873731, 4.664496971851468, 1.467525810516345, -0.483721036797234, 2.7958105742085984, -0.3079002496736984, 0.0, 0.8044992652313123]"
5243000000,,[],0,"[5.242, -0.13115691742921864, 0.5603027902010523, 4.607002024082838, 1.458311210186154, -0.44363350369523363, 2.15045264457164, -0.308083324623145, 0.0, 0.8072933835642389]"
5263000000,,[],0,"[5.2620000000000005, -0.11982704995298654, 0.5725533591269715, 4.39469452396726, 1.4497084147647508, -0.41954898132380836, 1.776493149699079, -0.30799522203440355, 0.0, 0.8101664821485078]"
5283000000,,[],0,"[5.282, -0.10829589765274683, 0.574512861785163, 3.888438975896528, 1.4416099689147908, -0.3824351361500121, 2.3471533161566676, -0.3076855158382226, 0.0, 0.8131399808337633]"
5303000000,,[],0,"[5.302, -0.09682345187373631, 0.5746847975239423, 3.8676394553701465, 1.4343865045532853, -0.34582691876694366, 1.6882634859574697, -0.30717743176405493, 0.0, 0.8162069398158984]"
5323000000,,[],0,"[5.322, -0.08525939683368566, 0.5819209246825786, 3.6882142111447958, 1.4276967493792716, -0.3258895561179545, 1.3225701167887065, -0.30643563885850567, 0.0, 0.8193070807748338]"
5343000000,,[],0,"[5.342, -0.0735947414127951, 0.5783589319077146, 3.170073607252315, 1.421434221012393, -0.2916471776096815, 1.951087378391743, -0.3055096988575931, 0.0, 0.8224641212022505]"
5363000000,,[],0,"[5.362, -0.062104126311721686, 0.5731256584362306, 3.20587070160324, 1.4160017928325788, -0.2575962225274826, 1.28580493462541, -0.3044222309773099, 0.0, 0.8256723878362859]"
5383000000,,[],0,"[5.382, -0.05061978427130587, 0.5758411935784158, 3.074501588326946, 1.4110426227104549, -0.2409479307950778, 0.9351799892577355, -0.30313637941874716, 0.0, 0.8288678049121995]"
5403000000,,[],0,"[5.402, -0.039123533522651854, 0.5675050130016928, 2.560377599205287, 1.4064494434261396, -0.20893378854017763, 1.6202125806580185, -0.3017013501092298, 0.0, 0.832079031386662]"
5423000000,,[],0,"[5.422, -0.027899650123403674, 0.5577247298535232, 2.658370269962763, 1.4026526173473028, -0.17683009297240215, 0.9569447125618098, -0.3001387515508542, 0.0, 0.8353034977192101]"
5443000000,,[],0,"[5.442, -0.016763066401703774, 0.5567572121950797, 2.5795065577384104, 1.3992824266677788, -0.16272717907020057, 0.6256723228367695, -0.298410401848234, 0.0, 0.838474941946495]"
5463000000,,[],0,"[5.462, -0.0056857081291301625, 0.5446303771644363, 2.0767811040153643, 1.3962312005033608, -0.1323816216072356, 1.3609527080905328, -0.29656420252593924, 0.0, 0.8416277151343194]"
5483000000,,[],0,"[5.482, 0.005041897489353353, 0.531315674471829, 2.2347554330586346, 1.3939519283234256, -0.10169469184092733, 0.704955368582876, -0.2946202286458236, 0.0, 0.8447629609549603]"
5503000000,,[],0,"[5.502, 0.015620291233799044, 0.5275822792004422, 2.206307732106574, 1.3920650750391124, -0.08946154598194361, 0.3940386442339059, -0.29253922270737714, 0.0, 0.8478130580619669]"
5523000000,,[],0,"[5.522, 0.02608694464846728, 0.5126861645220744, 1.7169900161827885, 1.3904628259003138, -0.06032392892649868, 1.1692080315524453, -0.2903670244292691, 0.0, 0.8508179391266032]"
5543000000,,[],0,"[5.542, 0.036147787357592165, 0.49684462123047307, 1.9277503933761213, 1.3896151681382518, -0.03063786473702773, 0.5236089475789572, -0.28812184748958014, 0.0, 0.8537824078341661]"
5563000000,,[],0,"[5.562, 0.04601601431292579, 0.4912119849018604, 1.943615975231205, 1.3891359073816938, -0.019708183432018744, 0.23200976584912758, -0.2857637706476599, 0.0, 0.8566378924785668]"
5583000000,,[],0,"[5.582, 0.0557372815717363, 0.47449342296197333, 1.466530712081972, 1.3889172508433658, 0.008552543540071844, 1.0341895643454322, -0.2833360681207277, 0.0, 0.8594292531370049]"
5603000000,,[],0,"[5.602, 0.06501631049895185, 0.45703359711889124, 1.7201311142372215, 1.3894400635331516, 0.037515593479607034, 0.40104360357057134, -0.28085497480032146, 0.0, 0.8621645090230354]"
5622000000,,[],0,"[5.622, 0.0740755599611056, 0.45024379424998273, 1.7721899312365619, 1.3903147700806384, 0.04757666780103348, 0.12676585271549523, -0.2782804591401365, 0.0, 0.8647743491873457]"
5644000000,,[],0,"[5.642, 0.08296726625400286, 0.4325115577286651, 1.3046161830709866, 1.3914337913886108, 0.07515430817925106, 0.9419655919806674, -0.2756529677422201, 0.0, 0.8673076084272131]"
5664000000,,[],0,"[5.662, 0.09139707272702058, 0.41419281029100646, 1.5901118841652822, 1.3932825928342893, 0.10353351520995774, 0.32299456124160375, -0.27298681855402473, 0.0, 0.8697748938325914]"
5684000000,,[],0,"[5.682, 0.09959308647690612, 0.40682963881652034, 1.669729650850514, 1.3954715900682837, 0.11302734866843955, 0.06386464087375987, -0.27024251355184076, 0.0, 0.872106320305337]"
5705000000,,[],0,"[5.702, 0.10761237705510496, 0.38872680090713985, 1.208524813837678, 1.397893712001867, 0.1399896809599267, 0.8781300673805106, -0.2674576064418632, 0.0, 0.8743536347790359]"
5723000000,,[],0,"[5.7219999999999995, 0.11516351245800749, 0.3701410480197046, 1.515253211136223, 1.4010329039036593, 0.16780189335540485, 0.27515169664089156, -0.2646446848572869, 0.0, 0.8765293681269855]"
5743000000,,[],0,"[5.742, 0.1224766849552461, 0.36262489533529063, 1.6143199140249793, 1.40450295791665, 0.17690866183508702, 0.029310495596972408, -0.2617654542706275, 0.0, 0.8785632677561891]"
5763000000,,[],0,"[5.7620000000000005, 0.12961208800739055, 0.34462636491883936, 1.1565932748317826, 1.4081977370526877, 0.20322072876116248, 0.8295910229602724, -0.25885464691838395, 0.0, 0.8805089504377961]"
5782000000,,[],0,"[5.782, 0.1362830989113517, 0.32620159251913494, 1.4750257520754586, 1.4125939739674678, 0.2303869888230713, 0.24469384854314968, -0.25592337061529685, 0.0, 0.882380260351812]"
5803000000,,[],0,"[5.802, 0.14271869490122047, 0.3188027592893401, 1.5865911293117447, 1.4173121222089797, 0.239186526582284, 0.010847930758682622, -0.25293516872801214, 0.0, 0.8841068608768856]"
5823000000,,[],0,"[5.822, 0.1489806423576372, 0.30122894575801684, 1.1300194640402454, 1.4222475274042505, 0.26473963205734696, 0.7855876038452472, -0.24992210016682415, 0.0, 0.8857432960605293]"
5842000000,,[],0,"[5.842, 0.1547888620028326, 0.28324609571091103, 1.4522497422707639, 1.4278646560017743, 0.29111574015496106, 0.22112494993296195, -0.24689405330096725, 0.0, 0.8873042120267114]"
5863000000,,[],0,"[5.862, 0.16036822375607684, 0.27610835770490394, 1.570834709405212, 1.4337936831775284, 0.299611987887353, -0.0013830975787614275, -0.24381695993986482, 0.0, 0.8887195478534412]"
5883000000,,[],0,"[5.882, 0.165780745603195, 0.2591477750229869, 1.1137201488674813, 1.439932072730839, 0.32425322360261977, 0.7380904442093902, -0.24072038095665865, 0.0, 0.8900439724316201]"
5904000000,,[],0,"[5.902, 0.17075442432910304, 0.24176450255567894, 1.4336645244950503, 1.4467277513173045, 0.34965951832862885, 0.19656689242039876, -0.2376132158790876, 0.0, 0.8912925360810124]"
5923000000,,[],0,"[5.922, 0.1755076235211499, 0.2349327000472477, 1.555331192256487, 1.4538233383754688, 0.357804779882193, -0.01467472706404277, -0.23446422160914365, 0.0, 0.8923958687467614]"
5944000000,,[],0,"[5.942, 0.18010155341507517, 0.21866813854587852, 1.0964943625323982, 1.4611190900248907, 0.3813633855364952, 0.6817540674038767, -0.23130062863420794, 0.0, 0.8934081146071606]"
5963000000,,[],0,"[5.962, 0.1842735672566116, 0.20194471212211612, 1.4098796397270612, 1.4690429690385347, 0.40561042174515166, 0.16566728441197853, -0.2281305250258962, 0.0, 0.8943444391897081]"
5983000000,,[],0,"[5.982, 0.18823364993184288, 0.195392032786487, 1.532137127383701, 1.477252338149305, 0.4133268641027734, -0.03391057619451965, -0.22492580350528912, 0.0, 0.8951366047923122]"
6003000000,,[],0,"[6.002, 0.1920414095839602, 0.17982655230465538, 1.0707219185449262, 1.4856509082022207, 0.435635213968915, 0.6135801170486079, -0.2217115041209034, 0.0, 0.8958377287636088]"
6025000000,,[],0,"[6.022, 0.19544454580801673, 0.16375069449396173, 1.3749308883738331, 1.494644106775139, 0.45854348514433985, 0.12526510630391208, -0.21849501860205472, 0.0, 0.8964628961306084]"
6043000000,,[],0,"[6.042, 0.19864331008623282, 0.15740292019479957, 1.4965433660636556, 1.5039058648110544, 0.46574043516858493, -0.0619251034408313, -0.21525156321672836, 0.0, 0.8969454399509929]"
6062000000,,[],0,"[6.062, 0.20169516165061285, 0.14248325165463033, 1.0317929664777172, 1.5133439549487226, 0.48664881012774913, 0.5324312349141962, -0.21200409188921132, 0.0, 0.8973370796775835]"
6084000000,,[],0,"[6.082, 0.20435882576221243, 0.1269919485296541, 1.3256280535623255, 1.5233395006644361, 0.5080619920405718, 0.0739356857984782, -0.20875935460447512, 0.0, 0.8976526973162806]"
6104000000,,[],0,"[6.102, 0.20682394323703157, 0.1207472286789248, 1.4463782591309182, 1.5335843379651077, 0.5146485429915267, -0.09995443065008358, -0.20549596927713176, 0.0, 0.8978276069526594]"
6123000000,,[],0,"[6.122, 0.20914549508102454, 0.10638330631523206, 0.9774171732625352, 1.5439908202337094, 0.5340337384573308, 0.43849336559004815, -0.20223487312223548, 0.0, 0.8979118682732072]"
6142000000,,[],0,"[6.142, 0.21109360060795979, 0.09138061327369441, 1.2608298379425824, 1.5549147085767308, 0.5538257088217935, 0.011500211235786262, -0.19898217724396028, 0.0, 0.8979200903081962]"
6163000000,,[],0,"[6.162, 0.21284682874069816, 0.08512427692177513, 1.3812772900007138, 1.5660666126778242, 0.5597187514264763, -0.1481037077579121, -0.19571988963338077, 0.0, 0.8977899320444127]"
6182000000,,[],0,"[6.182, 0.21445753370967502, 0.07120435234122038, 0.9069271149786302, 1.5773638786246682, 0.5774873878358576, 0.3327708058714873, -0.19246697123958856, 0.0, 0.8975696171356088]"
6203000000,,[],0,"[6.202, 0.21570730264160431, 0.05657487985378079, 1.1807500264347917, 1.5891364425154269, 0.5955640886492206, -0.06143135960626098, -0.18922885762115263, 0.0, 0.8972734454441782]"
6223000000,,[],0,"[6.222, 0.2167635155286467, 0.05018947349687041, 1.3020107327859918, 1.6011141334233763, 0.6006924174997765, -0.20577321907602888, -0.18599086795900513, 0.0, 0.8968417273345002]"
6243000000,,[],0,"[6.242, 0.21767589427835343, 0.036590955478512585, 0.8206465212722662, 1.6132195882009919, 0.6167799993415521, 0.2166483567660976, -0.1827700066904148, 0.0, 0.8963207373199065]"
6265000000,,[],0,"[6.2620000000000005, 0.21823730277547426, 0.022209300407970048, 1.08635143546922, 1.625756923412796, 0.6330772427973916, -0.14385302008905404, -0.1795709707250246, 0.0, 0.8957244482459975]"
6283000000,,[],0,"[6.282, 0.21860408422773325, 0.015580459225115974, 1.209914114169888, 1.6384752740486155, 0.6373824967131124, -0.2720173907969553, -0.1763822666392324, 0.0, 0.8949960671214022]"
6302000000,,[],0,"[6.302, 0.2188234300203753, 0.0021769455499463463, 0.7193658816155067, 1.6513027558703675, 0.6517494272882826, 0.09154745809557518, -0.17321894988636238, 0.0, 0.8941798494703822]"
6324000000,,[],0,"[6.322, 0.21869906372650494, -0.012086396783297624, 0.978860901410016, 1.6645180113002542, 0.666227911346047, -0.234670460204858, -0.1669716661809289, 0.0, 0.8922710987885549]"
6342000000,,[],0,"[6.342, 0.21837664108723853, -0.019067426587941843, 1.106446168816025, 1.6778892826164329, 0.6696632173377213, -0.34582155442838314, -0.1669716661809289, 0.0, 0.8922710987885549]"
6363000000,,[],0,"[6.362, 0.2179010010974869, -0.03240219857319195, 0.6039434274473661, 1.6913502545200894, 0.6822888428115338, -0.04132232339107621, -0.16389235381785297, 0.0, 0.891167049158281]"
6383000000,,[],0,"[6.382, 0.2170861284990453, -0.04667769531598745, 0.8594139233584416, 1.705154658038535, 0.6949274399446046, -0.33292228572258264, -0.160849946599756, 0.0, 0.8899905654299036]"
6404000000,,[],0,"[6.402, 0.21606747242374613, -0.05411398657593771, 0.9928759403815877, 1.719089437407277, 0.6974545404545396, -0.4262968529099885, -0.15487029937476904, 0.0, 0.8873089213353278]"
6424000000,,[],0,"[6.422, 0.21488774862851567, -0.06750444615130265, 0.4750326015591013, 1.7330938552428439, 0.7083300993297335, -0.18112318939218142, -0.1519462294658455, 0.0, 0.885856777931121]"
6443000000,,[],0,"[6.442, 0.21337047119850983, -0.08192234519958981, 0.7288235190251514, 1.747397397767056, 0.7191182705493709, -0.43792080072845135, -0.1519462294658455, 0.0, 0.885856777931121]"
6463000000,,[],0,"[6.462, 0.2116414371745039, -0.08991280340970932, 0.8700889935367624, 1.7618051780640656, 0.720703794513522, -0.5128003737867022, -0.149063826159533, 0.0, 0.8842875469936415]"
6483000000,,[],0,"[6.482, 0.20974149982744006, -0.10348126726668459, 0.33292764863925517, 1.7762619846565393, 0.7298249140670701, -0.32747294366544394, -0.14623231680613485, 0.0, 0.8826392093405442]"
6502000000,,[],0,"[6.502, 0.20750288850646914, -0.11817154997810621, 0.5874601903142357, 1.7909737253303497, 0.738754854525426, -0.5493230783842633, -0.14345265643412441, 0.0, 0.8809242864264418]"
6523000000,,[],0,"[6.522, 0.20504232584673598, -0.12681321908561174, 0.7384967246895225, 1.8057630986983249, 0.7393662487298699, -0.6049911760573061, -0.14072460799999442, 0.0, 0.8790989822629304]"
6543000000,,[],0,"[6.542, 0.20239908107017346, -0.14068019101549192, 0.17751570596227517, 1.8205803273990782, 0.7467253614446479, -0.48046816515810054, -0.13805547051724198, 0.0, 0.8771991219995731]"
6563000000,,[],0,"[6.562, 0.19941325783175134, -0.15577283756382482, 0.4352277327865609, 1.8356083094902864, 0.75378420947868, -0.6671446688213013, -0.13544508663382196, 0.0, 0.8752367978366535]"
